Source,Target,Type,Id,Label,timeset,Weight
UC3BSLDP8DnptZUDTQCI0JBA,UCP2X3cVGXP0r56gOGhiRDlA,Directed,350,,,1
UCCDC5tLwN2sGGk0kjQpp0Lw,UCrpqKTyAxJWSpwmA_BfWTjw,Directed,351,,,1
UCK-qtevl9lnaAOOuEjd7jmg,UCrpqKTyAxJWSpwmA_BfWTjw,Directed,352,,,1
UCSrgb_6DtFxExYLfToRJIww,UCMkOKU7usWmqcpLDcWG9PtQ,Directed,353,,,1
UCSrgb_6DtFxExYLfToRJIww,UCrpqKTyAxJWSpwmA_BfWTjw,Directed,354,,,1
UCMJbMMFyi1wOxp4ZiTO-xQg,UCIkYvjt9MFLY0gmYlpt-Z2w,Directed,355,,,1
UCMJbMMFyi1wOxp4ZiTO-xQg,UC4Euikzr0bLKsnNuIKW6Sfg,Directed,356,,,1
UCMJbMMFyi1wOxp4ZiTO-xQg,UCXUSLU65KYElvyrrbQA1KIw,Directed,357,,,1
UC4Euikzr0bLKsnNuIKW6Sfg,UCMJbMMFyi1wOxp4ZiTO-xQg,Directed,358,,,1
UC4Euikzr0bLKsnNuIKW6Sfg,UCIkYvjt9MFLY0gmYlpt-Z2w,Directed,359,,,1
UCXUSLU65KYElvyrrbQA1KIw,UC4Euikzr0bLKsnNuIKW6Sfg,Directed,360,,,1
UCIkYvjt9MFLY0gmYlpt-Z2w,UCMJbMMFyi1wOxp4ZiTO-xQg,Directed,361,,,1
UCIkYvjt9MFLY0gmYlpt-Z2w,UC4Euikzr0bLKsnNuIKW6Sfg,Directed,362,,,1
UCfuphWV9Lv4jGAVDxkPuSyw,UC2_OG1L8DLTzQ7UrZVOk7OA,Directed,363,,,1
UCLhOJJbPciPdocXTaAk2SdA,UC2XIqez2q8sk2bd8YcAok5Q,Directed,364,,,1
UCLhOJJbPciPdocXTaAk2SdA,UCkv82c0G9Qn1vUZ2mBcOn4A,Directed,365,,,1
UCOK-laIjW98-Tj0tDJ9079A,UCvFUHbJieL0AzVHHbgfhk7A,Directed,366,,,1
UCNzwnCxbBaCmwHwNDD4j43A,UCvFUHbJieL0AzVHHbgfhk7A,Directed,367,,,1
UCNzwnCxbBaCmwHwNDD4j43A,UCOK-laIjW98-Tj0tDJ9079A,Directed,368,,,1
UCC9sg4h9z6j4hqSdqeoXglw,UCvFUHbJieL0AzVHHbgfhk7A,Directed,369,,,1
UCC9sg4h9z6j4hqSdqeoXglw,UCNzwnCxbBaCmwHwNDD4j43A,Directed,370,,,1
UCwbV8cTR4yBgFdfa_BXV2OA,UCkjJda7HO1WVVhUsMrDmYuA,Directed,371,,,1
UCwbV8cTR4yBgFdfa_BXV2OA,UC2_OG1L8DLTzQ7UrZVOk7OA,Directed,372,,,1
UCwbV8cTR4yBgFdfa_BXV2OA,UCO-YDXoZJNVJFmF1UJ17rEw,Directed,373,,,1
UCwbV8cTR4yBgFdfa_BXV2OA,UCfl_Rq9M-5cr-bYiPR6DWyg,Directed,374,,,1
UCokoPMlNNphvYvXIm8fZgkg,UC2_OG1L8DLTzQ7UrZVOk7OA,Directed,375,,,1
UCokoPMlNNphvYvXIm8fZgkg,UCwbV8cTR4yBgFdfa_BXV2OA,Directed,376,,,1
UCokoPMlNNphvYvXIm8fZgkg,UCO-YDXoZJNVJFmF1UJ17rEw,Directed,377,,,1
UCokoPMlNNphvYvXIm8fZgkg,UCkjJda7HO1WVVhUsMrDmYuA,Directed,378,,,1
UCkjJda7HO1WVVhUsMrDmYuA,UCwbV8cTR4yBgFdfa_BXV2OA,Directed,379,,,1
UCkjJda7HO1WVVhUsMrDmYuA,UC2_OG1L8DLTzQ7UrZVOk7OA,Directed,380,,,1
UCJ72vLzwNdcMk3UNrVODFmQ,UCwbV8cTR4yBgFdfa_BXV2OA,Directed,381,,,1
UCJ72vLzwNdcMk3UNrVODFmQ,UC2_OG1L8DLTzQ7UrZVOk7OA,Directed,382,,,1
UCJ72vLzwNdcMk3UNrVODFmQ,UCkjJda7HO1WVVhUsMrDmYuA,Directed,383,,,1
UC2_OG1L8DLTzQ7UrZVOk7OA,UCwbV8cTR4yBgFdfa_BXV2OA,Directed,384,,,1
UC2_OG1L8DLTzQ7UrZVOk7OA,UCtqICqGbPSbTN09K1_7VZ3Q,Directed,385,,,1
UC2_OG1L8DLTzQ7UrZVOk7OA,UCokoPMlNNphvYvXIm8fZgkg,Directed,386,,,1
UC2_OG1L8DLTzQ7UrZVOk7OA,UCO-YDXoZJNVJFmF1UJ17rEw,Directed,387,,,1
UCzbGpOW-QXRLKyD6Hsftk-g,UC_9Z28lA28JxAgFv-m4_nlw,Directed,388,,,1
