;idx;category;name;url;keywords;desc;desc_rapport;url_corrected;url_final;ydt_id;Label;timeset;isseed;seedrank;subscribercount;videocount;viewcount(100s);country;publishedat;daysactive
0;196;Technologie et informatique;Léo - Techmaker;https://www.youtube.com/channel/UCRhyS_ylPQ5GWBl1lK92ftA;Technologie-ingénierie-électronique-Do it yourself-fabrication;« Salut c'est Léo de la chaine TechMaker ! Test High-Tech, Astuce Smartphone ou PC et Actualités Internet : c'est ici ! Vous trouverez aussi ici des DIY assez sympas ! Comment construire un Oculus Rift, un drone, une borne d'arcade, ou bien une console de jeux ! »;;;https://www.youtube.com/channel/UCRhyS_ylPQ5GWBl1lK92ftA;UCRhyS_ylPQ5GWBl1lK92ftA;Léo - TechMaker;;yes;296;347983;186;289879;FR;2015-11-23T00:31:45.000Z;1422
1;212;Arts et histoire de l’art;N’art;https://www.youtube.com/channel/UCQq9fMRQhXOyOZeageaj6ag/featured;Transversal-critiques d'expo;« Apprendre à reconnaître le style de Klimt, comprendre la carrière artistique de Dalí, voyager dans une peinture de Bacon, parler de la représentation du sexe dans l'art : ici on va faire tout ça !»;;;https://www.youtube.com/channel/UCQq9fMRQhXOyOZeageaj6ag/featured;UCQq9fMRQhXOyOZeageaj6ag;NART l art en 3 coups de pinceau;;yes;17;31388;111;9686;FR;2015-04-10T07:34:35.000Z;1648
2;194;Technologie et informatique;Héliox;https://www.youtube.com/channel/UCPFChjpOgkUqckj3378jt5w;Technologie-fabrication-Bidouille-« do it yourself »;;Comprendre et savoir crocheter un cadenas, fabriquer une batterie externe solaire, fabriquer une NES classique Mini, bien choisir son imprimante 3D, fabriquer un distributeur de bonbon...;;https://www.youtube.com/channel/UCPFChjpOgkUqckj3378jt5w;UCPFChjpOgkUqckj3378jt5w;Heliox;;yes;306;120159;70;63473;FR;2017-05-13T10:54:45.000Z;884
3;205;Arts et histoire de l’art;Culturons-nous bordel de merde;https://www.youtube.com/channel/UCQhw8EPGPbBeXthitpbCyuQ;Art-Art contemporain-Art populaire-Théâtre-culture;« On va parler culture et Arts contemporains, des trucs qu'ont l'air chiant comme ça mais on va essayer que ça passe quand même... »;;;https://www.youtube.com/channel/UCQhw8EPGPbBeXthitpbCyuQ;UCQhw8EPGPbBeXthitpbCyuQ;L&O;;yes;15;0;15;167;FR;2015-10-27T14:30:23.000Z;1448
4;214;Arts et histoire de l’art;Photo Synthèse;https://www.youtube.com/channel/UCqeQl48e0r-M30d_EVWfA2Q;Photographie-Histoire du 20e siècle;« Dans Photo-synthèse, Elie revient sur les clichés et photographes qui ont marqué la discipline et l’art de la photographie ainsi que leurs contextes.»;;;https://www.youtube.com/channel/UCqeQl48e0r-M30d_EVWfA2Q;UCqeQl48e0r-M30d_EVWfA2Q;Photo Synthèse;;yes;14;6576;108;2643;FR;2016-09-14T03:52:47.000Z;1125
5;195;Technologie et informatique;Le Point Sécu;https://www.youtube.com/channel/UCe-0FAoHZyDLPMLHnYAuXsw;Sécurité informatique;« Le Point Sécu est une chaine Youtube ayant pour but de sensibiliser le grand public aux problématiques de sécurité informatique.»;;;https://www.youtube.com/channel/UCe-0FAoHZyDLPMLHnYAuXsw;UCe-0FAoHZyDLPMLHnYAuXsw;Justin Izu;;yes;305;4487;45;1264;FR;2016-02-22T13:22:00.000Z;1330
6;208;Arts et histoire de l’art;Le Grand Palais;"https://www.youtube.com/user/Rmngrandpalais/playlists?shelf_id=13&amp;view=50&amp;sort=dd";MOOC-Histoire de l'Art;;Les expositions et activités (et bien plus encore) de la RMN-Grand Palais en vidéo.;https://www.youtube.com/channel/UCyAiVPzrW_o5PuNl6UH3JNg;https://www.youtube.com/channel/UCyAiVPzrW_o5PuNl6UH3JNg;UCyAiVPzrW_o5PuNl6UH3JNg;Grand Palais;;yes;12;21545;792;73042;not set;2012-03-19T13:04:58.000Z;2765
7;203;Arts et histoire de l’art;Art comptant pour rien;https://www.youtube.com/channel/UCL1ScW5p_7TF-uWdVo1WjTw;Art contemporain;« Bienvenue dans L'Art Comptant Pour Rien, la chaîne qui t'expliquera que l'Art Contemporain c'est chouette (promis)»;;;https://www.youtube.com/channel/UCL1ScW5p_7TF-uWdVo1WjTw;UCL1ScW5p_7TF-uWdVo1WjTw;Art Comptant Pour Rien;;yes;11;35106;27;7022;BE;2016-05-01T15:31:45.000Z;1261
8;206;Arts et histoire de l’art;Grand écArt;https://www.youtube.com/channel/UCq9HhrwCKJZcYbLtsk1wErw;Art-peinture-pop culture;« La chaîne qui fait le Grand écArt entre Pop Culture et Histoire de l’Art. »;;;https://www.youtube.com/channel/UCq9HhrwCKJZcYbLtsk1wErw;UCq9HhrwCKJZcYbLtsk1wErw;Grand écArt;;yes;18;7422;13;461;FR;2017-01-30T10:53:02.000Z;987
9;211;Arts et histoire de l’art;Muséonaute;https://www.youtube.com/channel/UCZ17ceLrs__ZzLwx8IrEFkw;Transversal-critiques d'expo;;Etudiants à l'Ecole du Louvre aux vidéos bien menées.;;https://www.youtube.com/channel/UCZ17ceLrs__ZzLwx8IrEFkw;UCZ17ceLrs__ZzLwx8IrEFkw;Muséonaute;;yes;13;14780;24;1835;FR;2016-06-24T19:33:56.000Z;1207
10;210;Arts et histoire de l’art;Muséolepse;Muséolepse;Histoire de l’Art-Mésopotamie-astrologie-musée;« ★ Bienvenue sur ma chaîne ! Ici c'est Histoire, art et culture ! Je fais des vidéos sur la Mésopotamie et j'ai aussi une série sur l'astrologie étudiée du point de vue de l'Histoire ! Dans la vraie vie je suis en thèse, donc j'ai commencé un vlog de thèse pour vous raconter mes aventures à peu près.»;;https://www.youtube.com/channel/UCZ17ceLrs__ZzLwx8IrEFkw;https://www.youtube.com/channel/UCZ17ceLrs__ZzLwx8IrEFkw;UCZ17ceLrs__ZzLwx8IrEFkw;Muséonaute;;yes;13;14780;24;1835;FR;2016-06-24T19:33:56.000Z;1207
11;225;Musique;Gradus ad Parnassum;https://www.youtube.com/channel/UC1kz30iAcNahlzfPcKFZGpA;Harmonie-écriture musicale-MOOC-enseignement;"« Gradus ad Parnassum est un site dédié à l'écriture musicale. Son ambition est d'apporter de solides éléments pour une meilleure compréhension et maîtrise de l'écriture. L'essentiel du contenu réside dans le cours d'harmonie vidéo en libre accès que nous proposons. GaP propose également des vidéos hors-série ainsi que des TD payants. De plus, depuis avril 2016, notre première publication papier est disponible. Cette ""version livre"" de GaP sera rendue disponible progressivement.»";;;https://www.youtube.com/channel/UC1kz30iAcNahlzfPcKFZGpA;UC1kz30iAcNahlzfPcKFZGpA;Gradus ad Parnassum;;yes;184;30600;153;27012;not set;2013-12-02T15:22:32.000Z;2142
12;215;Arts et histoire de l’art;Reg’Art;https://www.youtube.com/channel/UCjTZULESrd3WLIEhs6rfMQw;Histoire du vêtement et de la mode-œuvres classiques-expositions;« Chaîne de vulgarisation d'Histoire de l'Art ! Pour apprendre à regarder et découvrir des œuvres d'art, accessible à tous et sans prise de tête !»;;;https://www.youtube.com/channel/UCjTZULESrd3WLIEhs6rfMQw;UCjTZULESrd3WLIEhs6rfMQw;REG  ART;;yes;7;4206;30;476;FR;2016-02-11T15:12:42.000Z;1341
13;244;Musique;Une chanson, l’addition !;https://www.youtube.com/channel/UCPpNtkHeCnwN7Tl5oLq4AAg;Musique contemporaine-reprises;« Chaque VENDREDI à 15h, le temps d’une pause-café, on vous dit tout des plus grands standards de la musique, des années 60 à nos jours. »;;;https://www.youtube.com/channel/UCPpNtkHeCnwN7Tl5oLq4AAg;UCPpNtkHeCnwN7Tl5oLq4AAg;Une chanson  l addition;;yes;182;71339;100;49780;FR;2016-12-12T10:45:57.000Z;1036
14;246;Musique;Médiapason (collectif de vidéastes);https://www.youtube.com/channel/UCM3jQ0eL9XJBgklR98xXxfA;;« Médiapason, c’est le site sur lequel se regroupent les vidéastes qui parlent de musique. Historiens, analystes, compositeurs, interprètes, chacun présente ici son travail et vous permet d’apprécier un peu plus la musique chaque jour…»;;;https://www.youtube.com/channel/UCM3jQ0eL9XJBgklR98xXxfA;UCM3jQ0eL9XJBgklR98xXxfA;Médiapason;;yes;174;1488;21;146;not set;2016-04-16T22:57:29.000Z;1276
15;243;Musique;Tyllou;https://www.youtube.com/user/tyllbiss;musique symphonique-musique classique-analyse de pArtition-musicologie;« Cette chaîne est consacrée à la musique, plus particulièrement la musique symphonique :»;;https://www.youtube.com/channel/UCW2y2m-mgYg4Y7VLyjIQWWg;https://www.youtube.com/channel/UCW2y2m-mgYg4Y7VLyjIQWWg;UCW2y2m-mgYg4Y7VLyjIQWWg;Tyllou;;yes;190;37443;170;17422;not set;2006-05-24T17:14:58.000Z;4891
16;220;Musique;1 AM Musiques électroniques;https://www.youtube.com/channel/UCzi5Z-wnH6D-GBWVzrjktXg;Musique électronique-clubbing;« Chroniques musicales présentées par Indian Jones (c'est moi !!)»;;;https://www.youtube.com/channel/UCzi5Z-wnH6D-GBWVzrjktXg;UCzi5Z-wnH6D-GBWVzrjktXg;1AM Pop électronique;;yes;189;2230;71;355;not set;2014-02-07T19:18:50.000Z;2075
17;235;Musique;Music Antik;https://www.youtube.com/channel/UC44aWFGjp0gao1QMMq5TV_w;Vinyles-disquaire-Histoire de la musique pop contemporaine;« Ici on parle de musique. Tu trouveras :»;;;https://www.youtube.com/channel/UC44aWFGjp0gao1QMMq5TV_w;UC44aWFGjp0gao1QMMq5TV_w;Music Antik;;yes;180;5499;35;1260;FR;2015-11-18T22:29:04.000Z;1426
18;240;Musique;Scherzando;https://www.youtube.com/user/truffiparker;Histoire de la musique;;Vidéos bien axées secondaire mais accessible à tous sur la musique classique ET populaire.;https://www.youtube.com/channel/UCR1x4S_tqNDiZN71YstsAmg;https://www.youtube.com/channel/UCR1x4S_tqNDiZN71YstsAmg;UCR1x4S_tqNDiZN71YstsAmg;Scherzando - la Musique Badine;;yes;178;18629;62;5649;FR;2007-05-13T13:25:21.000Z;4537
19;231;Musique;Le Rapporteur;https://www.youtube.com/channel/UCi_GOrrbCes6bwvbsw9gBwQ;Rap;« Je rapporte. Rap porte. Jeu de mot, parce que j'parle de rap. T'as compris. »;;;https://www.youtube.com/channel/UCi_GOrrbCes6bwvbsw9gBwQ;UCi_GOrrbCes6bwvbsw9gBwQ;Le Rapporteur;;yes;176;14455;15;2114;FR;2016-09-19T11:29:22.000Z;1120
20;248;Audio-visuel, cinéma et jeu vidéo;Ashikara;https://www.youtube.com/user/Ashikara;Jeux vidéo-Game Studies-game-design-level-design-interface utilisateur…;;Dans son excellente émission Touch my Level One, Ashikara revient sur le premier niveau d’un jeu plus ou moins connu par épisode afin de l’analyser et de parler de game-design, de level-design, d’interface, etc.;https://www.youtube.com/channel/UCjUvDaBuJCyEwhuhb8_B_vA;https://www.youtube.com/channel/UCjUvDaBuJCyEwhuhb8_B_vA;UCjUvDaBuJCyEwhuhb8_B_vA;Ashikara;;yes;50;7293;27;1089;not set;2006-06-22T19:19:49.000Z;4862
21;251;Audio-visuel, cinéma et jeu vidéo;Chroniques du désert rouge;https://www.youtube.com/channel/UC9ba8F0t-wFiYUV-7ogVITw;Documentaire-Cinéma;« Les Chroniques du Désert Rouge, ce sont des morceaux bruts de mon amour pour beaucoup d’œuvres de cinéma. Vous trouverez ici aussi des courts-métrages que je réalise et que je souhaite rendre publics. »;;;https://www.youtube.com/channel/UC9ba8F0t-wFiYUV-7ogVITw;UC9ba8F0t-wFiYUV-7ogVITw;Chroniques du Désert Rouge;;yes;49;8452;18;4419;FR;2015-12-08T08:41:42.000Z;1406
22;254;Audio-visuel, cinéma et jeu vidéo;Développeuse du dimanche;https://www.youtube.com/channel/UCVf2py0nEmhiUH7pryhZdyg;Vlog-« Do It Yourself »-Informatique-programmation-jeu vidéo-Game Studies;;Cette game-designeuse professionnelle montre son parcours dans la création d’un jeu vidéo indépendant.;;https://www.youtube.com/channel/UCVf2py0nEmhiUH7pryhZdyg;UCVf2py0nEmhiUH7pryhZdyg;Développeuse Du Dimanche;;yes;52;18112;55;5169;not set;2016-09-17T14:51:13.000Z;1122
23;263;Audio-visuel, cinéma et jeu vidéo;Le fossoyeur de films;https://www.youtube.com/user/deadwattsofficiel;Théorie du Cinéma-Cinéma général-Cinéma de genre-nanars;« Bienvenue sur ma chaîne, repaire de mes deux projets principaux : LE FOSSOYEUR DE FILMS et DEAD WATTS.»;;https://www.youtube.com/channel/UCwbV8cTR4yBgFdfa_BXV2OA;https://www.youtube.com/channel/UCwbV8cTR4yBgFdfa_BXV2OA;UCwbV8cTR4yBgFdfa_BXV2OA;Le Fossoyeur de Films;;yes;47;716333;227;862234;FR;2012-09-15T18:38:57.000Z;2585
24;257;Audio-visuel, cinéma et jeu vidéo;Fabien Campaner;https://www.youtube.com/user/betatestmode;Cinéma-Histoire;« Diverses émissions sur le cinéma dans lesquelles j'analyse des films qui m'ont marqué pour de bonnes ou de mauvaises raisons, avec de l'humour dedans :»;;https://www.youtube.com/channel/UCn2odfT6D4WPg4y-zRIgU5g;https://www.youtube.com/channel/UCn2odfT6D4WPg4y-zRIgU5g;UCn2odfT6D4WPg4y-zRIgU5g;Fabien Campaner;;yes;41;60559;35;25572;FR;2011-09-27T12:34:14.000Z;2939
25;250;Audio-visuel, cinéma et jeu vidéo;Bolchegeek;https://www.youtube.com/user/bolchegeek;Culture audio-visuelle générale;« Salut à tous mes chers petits camarades, soyez les bienvenus sur la chaîne Bolchegeek, l'émission culturelle avec un couteau entre les dents !»;;https://www.youtube.com/channel/UCEfpbmshpf-G90fGLla73kA;https://www.youtube.com/channel/UCEfpbmshpf-G90fGLla73kA;UCEfpbmshpf-G90fGLla73kA;Bolchegeek;;yes;46;32717;37;12210;not set;2013-09-14T16:30:25.000Z;2221
26;255;Audio-visuel, cinéma et jeu vidéo;Doc Géraud;https://www.youtube.com/user/DocGeraud;Jeux vidéo-développement-Game Studies;« Je suis game designer (en ce moment chez Ubisoft) et je fais des vidéos chiantes pour vous apprendre des trucs cools.»;;https://www.youtube.com/channel/UCQfrSok6xuClEq8bOwiEWfA;https://www.youtube.com/channel/UCQfrSok6xuClEq8bOwiEWfA;UCQfrSok6xuClEq8bOwiEWfA;Doc Geraud;;yes;45;73533;51;16917;FR;2012-08-23T19:46:14.000Z;2608
27;252;Audio-visuel, cinéma et jeu vidéo;Culture Porn;https://www.youtube.com/channel/UCxuNHXk3vlPaBXJUnX2vTSg;Cinéma-Série-Analyses formelles;« Je parle principalement ciné et JV en essayant d'être le plus bienveillant et le plus passionné possible. »;;;https://www.youtube.com/channel/UCxuNHXk3vlPaBXJUnX2vTSg;UCxuNHXk3vlPaBXJUnX2vTSg;CulturePorn;;yes;43;43364;25;12534;not set;2016-08-08T22:08:12.000Z;1162
28;264;Audio-visuel, cinéma et jeu vidéo;Le Tost';https://www.youtube.com/channel/UCbbsbAqC2uYvyPX56TCBLrw;Cinéma;« Je suis Le Tost', et je crée mon univers partagé [σ], mêlant science-fiction, aventure et émissions sur le cinéma (comme L'Aventurier des Films Perdus). »;;;https://www.youtube.com/channel/UCbbsbAqC2uYvyPX56TCBLrw;UCbbsbAqC2uYvyPX56TCBLrw;François Delski - Le Tost;;yes;42;3361;46;965;FR;2015-03-08T10:35:02.000Z;1681
29;258;Audio-visuel, cinéma et jeu vidéo;Flim;https://www.youtube.com/channel/UCvoweapIz8M7_Hbd6CwxRKQ;Films-Réalisation-Montage-audio-visuel;« Salut c'est Dim,»;;;https://www.youtube.com/channel/UCvoweapIz8M7_Hbd6CwxRKQ;UCvoweapIz8M7_Hbd6CwxRKQ;FLIM;;yes;48;22864;22;3409;FR;2016-01-26T15:44:14.000Z;1357
30;110;Mathématiques;Jaicompris Maths;https://www.youtube.com/channel/UCo-O74A4qVz6nq5cfCIee6w;Mathématiques-cours;« Cours de Maths et exercices corrigés en vidéo. Professeur agrégé, j'enseigne en S, ES et STI depuis plus de 15 ans. Ça faisait longtemps que j'avais envie de mettre mes cours en vidéo, pour que chaque élève puisse revoir ce qu'il n'a pas compris en classe, travailler à son rythme, 24h/24. J'ai vu beaucoup d'élèves. Tous ceux qui ont travaillé ont réussi. Mon but est donc de fournir les cours et exercices corrigés en vidéo pour qu'un élève motivé, même en difficulté, puisse réussir.»;;;https://www.youtube.com/channel/UCo-O74A4qVz6nq5cfCIee6w;UCo-O74A4qVz6nq5cfCIee6w;jaicompris Maths;;yes;170;92276;1020;122783;FR;2013-02-25T15:08:24.000Z;2422
31;111;Mathématiques;La statistique expliquée à mon chat;https://www.youtube.com/channel/UCWty1tzwZW_ZNSp5GVGteaA;statistique;« Une chaîne YouTube belge au félicentrisme assumé, créée et gérée par Laura Maugeri (infographiste), Gwenaël Grisi (compositeur) et Nathan Uyttendaele (docteur en sciences, spécialisé dans la statistique). »;;;https://www.youtube.com/channel/UCWty1tzwZW_ZNSp5GVGteaA;UCWty1tzwZW_ZNSp5GVGteaA;La statistique expliquée à mon chat;;yes;169;219766;21;53815;BE;2016-03-09T17:06:02.000Z;1314
32;105;Économie;Stupid Economics;https://www.youtube.com/channel/UCyJDHgrsUKuWLe05GvC2lng;économie;« Sur Stupid Economics on parle d'économie avec du motion design, des billets de Monopoly ou même des Légos. L'objectif c'est de faire découvrir l'économie, un truc passionnant, vivant et qui nous en apprend beaucoup sur le monde. »;;;https://www.youtube.com/channel/UCyJDHgrsUKuWLe05GvC2lng;UCyJDHgrsUKuWLe05GvC2lng;Stupid Economics;;yes;357;154390;60;37787;FR;2015-06-19T15:33:06.000Z;1578
33;94;Philosophie et esprit critique;Mr Sam / Samuel Buisseret;https://www.youtube.com/user/SamuelBuisseret/;Esprit critique-zététique-Sciences;« Salut les Z et les zautres, sur cette chaîne on va parler de comment on sait ce qu'on croit qu'on sait, à travers 4 émissions complémentaires !»;;https://www.youtube.com/channel/UCh2YBKhYIy-_LtfCIn2Jycg;https://www.youtube.com/channel/UCh2YBKhYIy-_LtfCIn2Jycg;UCh2YBKhYIy-_LtfCIn2Jycg;Mr. Sam - Point d interrogation;;yes;229;67637;52;25339;BE;2013-06-28T23:17:09.000Z;2299
34;95;Philosophie et esprit critique;Mycélium;https://www.youtube.com/channel/UCJ9kIKgFuAB23GkEko1hHDg;Esprit critique;« Une chaîne de Zététique qui ne vous laissera pas pourrir au milieu de tous les arguments moisis qui nous entourent. »;;;https://www.youtube.com/channel/UCJ9kIKgFuAB23GkEko1hHDg;UCJ9kIKgFuAB23GkEko1hHDg;Mycéliums;;yes;228;19721;17;4249;FR;2015-02-25T12:58:18.000Z;1692
35;118;Physique-chimie et astronomie;12 Parsecs;https://www.youtube.com/channel/UCkMsSGlEMPRxhqvGj6qeucQ;Astronomie;"« Ahhhh, les étoiles... Comme disait Jacques Chirac : ""C'est loin, mais c'est beau..."" »";;;https://www.youtube.com/channel/UCkMsSGlEMPRxhqvGj6qeucQ;UCkMsSGlEMPRxhqvGj6qeucQ;12 Parsecs;;yes;244;84461;35;33243;not set;2017-01-11T12:29:09.000Z;1006
36;87;Philosophie et esprit critique;Defekator;https://www.youtube.com/channel/UCU0FhLr6fr7U9GOn6OiQHpQ;Esprit critique-zététique-Société-politique-Sciences;« On défake sur les fakes.»;;;https://www.youtube.com/channel/UCU0FhLr6fr7U9GOn6OiQHpQ;UCU0FhLr6fr7U9GOn6OiQHpQ;Officiel DEFAKATOR;;yes;226;189408;23;84310;not set;2016-10-21T06:12:29.000Z;1088
37;90;Philosophie et esprit critique;Hygiène Mentale;https://www.youtube.com/user/fauxsceptique;Esprit critique-rationnel-paranormal-zététique;« Chaîne dédiée à l'Esprit Critique.»;;https://www.youtube.com/channel/UCMFcMhePnH4onVHt2-ItPZw;https://www.youtube.com/channel/UCMFcMhePnH4onVHt2-ItPZw;UCMFcMhePnH4onVHt2-ItPZw;Hygiène Mentale;;yes;224;266273;46;90665;FR;2014-07-22T15:12:44.000Z;1910
38;92;Philosophie et esprit critique;La tronche en biais;https://www.youtube.com/user/TroncheEnBiais;Esprit critique-Société-Sciences;« Esprit critique, scepticisme, zététique...»;;https://www.youtube.com/channel/UCq-8pBMM3I40QlrhM9ExXJQ;https://www.youtube.com/channel/UCq-8pBMM3I40QlrhM9ExXJQ;UCq-8pBMM3I40QlrhM9ExXJQ;La Tronche en Biais;;yes;223;133388;197;85818;FR;2014-11-11T22:18:20.000Z;1798
39;153;Biologie, médecine et paléontologie;Bio Logique;https://www.youtube.com/channel/UCG-O7s_-BlT_mWGlYw-SEHg;Biologie-Bio-Chimie-physiologie;« Une chaîne essentiellement basée sur les fondamentaux en biologie, mais pas que.... l'idée étant pour les étudiant(e)s qu'ils/elles puissent revoir certains thèmes ou notions en détail, avec une 'pause' possible grâce à la vidéo. »;;;https://www.youtube.com/channel/UCG-O7s_-BlT_mWGlYw-SEHg;UCG-O7s_-BlT_mWGlYw-SEHg;Bio Logique;;yes;60;63943;43;23254;FR;2015-01-01T20:17:22.000Z;1747
40;129;Physique-chimie et astronomie;La pause café science;https://www.youtube.com/channel/UCRwrWRcHfCpEbEFDVkq08Yw;Physique-Astronomie;« On a tous quelques minutes à tuer en buvant son thé ou son café, ... et pourquoi ne pas en profiter pour s'instruire ? La Pause Café Sciences répond à des questions du quotidien, simplement, à l'aide d'un tableau noir et de schémas simples. »;;;https://www.youtube.com/channel/UCRwrWRcHfCpEbEFDVkq08Yw;UCRwrWRcHfCpEbEFDVkq08Yw;La pause café sciences;;yes;243;307;6;104;FR;2016-01-11T06:39:07.000Z;1372
41;141;Physique-chimie et astronomie;ScienceClic;https://www.youtube.com/channel/UCV6uM3y-8TeO7JlCtcEN-Bg;Astronomie;« D'où venons-nous ? Dans quel monde vivons-nous ? En quelques minutes, découvrez et comprenez les théories scientifiques les plus complexes, à la base du cosmos. Des vidéos précises et concises, et des explications visuelles, dans un format simple et accessible à tous !»;;;https://www.youtube.com/channel/UCV6uM3y-8TeO7JlCtcEN-Bg;UCV6uM3y-8TeO7JlCtcEN-Bg;ScienceClic;;yes;242;152566;45;48511;FR;2014-11-20T07:14:25.000Z;1789
42;150;Biologie, médecine et paléontologie;Alexis Rastier;Alexis Rastier;Paléontologie;"« Une chaîne YouTube consacrée à la paléontologie. Découvrez avec moi notre formidable monde si complexe soit-il. Merci GEORGES CUVIER père de la paléontologie. Deux vidéos ""Alexis Rastier et le Mésozoïque"" tous les ans et un HDT, une LFP et un LGHDT qui alternent toutes les»";;https://www.youtube.com/channel/UCT4vFGvS6swMGQcr6Cdu2Jg;https://www.youtube.com/channel/UCT4vFGvS6swMGQcr6Cdu2Jg;UCT4vFGvS6swMGQcr6Cdu2Jg;Alexis Rastier;;yes;86;3358;44;1658;FR;2012-02-28T17:16:53.000Z;2785
43;127;Physique-chimie et astronomie;Hugo Lisoir;https://www.youtube.com/channel/UCDC6DBi0kRp6Jk21xqfvFLA;Astronomie-Astrophysique;« Bonjour et bienvenue sur ma chaîne. Si toi aussi tu es accro à l'exploration et la conquête de l'espace tu es bienvenu. On parlera de l'actualité spatiale dans le réel mais aussi dans le jeux-vidéo via Star Citizen. »;;;https://www.youtube.com/channel/UCDC6DBi0kRp6Jk21xqfvFLA;UCDC6DBi0kRp6Jk21xqfvFLA;Hugo Lisoir;;yes;241;182142;361;226628;FR;2013-09-08T16:25:44.000Z;2227
44;134;Physique-chimie et astronomie;Molécules;https://www.youtube.com/channel/UCt9bP5tdgfRJkOXMNjAE-ew;Chimie;« Cette chaîne a pour but principal de faire de la vulgarisation scientifique autour de la chimie parce que la chimie c'est bien mais pas toujours très compréhensible.»;;;https://www.youtube.com/channel/UCt9bP5tdgfRJkOXMNjAE-ew;UCt9bP5tdgfRJkOXMNjAE-ew;Molécules;;yes;240;2292;16;349;not set;2016-05-18T18:31:55.000Z;1244
45;142;Physique-chimie et astronomie;Sciences physiques à Stella;https://www.youtube.com/channel/UC9trkn8YC1kNc0K5v9vPOkg;Terminale-terminale S;« Les vidéos des cours de Physique chimie du Lycée Stella qui sont utilisées en classe inversée. »;;;https://www.youtube.com/channel/UC9trkn8YC1kNc0K5v9vPOkg;UC9trkn8YC1kNc0K5v9vPOkg;Sciences physiques à Stella;;yes;239;11100;39;10311;not set;2015-06-03T08:58:05.000Z;1594
46;130;Physique-chimie et astronomie;Lanterne Cosmique;https://www.youtube.com/channel/UCWYxQt9Y3y2CDzXLf2K7xCA;Astronomie-Physique générale;« De l'hypercuriosité, des questions et de la Science. Notre Univers est badass. »;;;https://www.youtube.com/channel/UCWYxQt9Y3y2CDzXLf2K7xCA;UCWYxQt9Y3y2CDzXLf2K7xCA;Lanterne Cosmique;;yes;238;111506;28;41259;not set;2014-10-12T16:01:28.000Z;1828
47;138;Physique-chimie et astronomie;Promethium;https://www.youtube.com/channel/UCGtdm6dna6BeUPEyru-3QZA;Chimie-expérience;« 𝕻𝖊𝖗 𝖆𝖘𝖕𝖊𝖗𝖆 𝖆𝖉 𝖆𝖘𝖙𝖗𝖆»;;;https://www.youtube.com/channel/UCGtdm6dna6BeUPEyru-3QZA;UCGtdm6dna6BeUPEyru-3QZA;Promethium;;yes;237;3350;24;795;LU;2016-05-22T15:02:41.000Z;1240
48;119;Physique-chimie et astronomie;Alain Bernard;https://www.youtube.com/channel/UCwIigJTGRHqgUdWO8Fx9Tdg;Physique;« La science en animation tout simplement »;;;https://www.youtube.com/channel/UCwIigJTGRHqgUdWO8Fx9Tdg;UCwIigJTGRHqgUdWO8Fx9Tdg;Alain Bernard;;yes;236;15838;35;16697;not set;2007-11-20T16:06:02.000Z;4346
49;354;Youtube dans le primaire;L’esprit sorcier;https://www.youtube.com/channel/UCH6rAZUDfVIoVSJjm3vlcnw;Culture générale;« Fondé par Frédéric Courant, Pascal Léonard et une partie de l'équipe de C'est pas Sorcier, L'Esprit Sorcier est un média éducatif qui donne à chacun, petit ou grand, les clés pour mieux comprendre notre monde, et se forger une opinion sur les grands sujets de science et de société. Comme au temps de C'est pas Sorcier, notre but est de continuer à partager avec le plus grand nombre, et de manière gratuite, le goût de la science et de la découverte. Nouveau format, nouvelles rubriques, mais toujours le même esprit : l'Esprit Sorcier ! »;;;https://www.youtube.com/channel/UCH6rAZUDfVIoVSJjm3vlcnw;UCH6rAZUDfVIoVSJjm3vlcnw;L Esprit Sorcier Officiel;;yes;327;143757;286;40768;FR;2015-05-18T20:25:10.000Z;1610
50;313;Youtube dans le primaire;L’esprit sorcier;https://www.youtube.com/channel/UCH6rAZUDfVIoVSJjm3vlcnw;Culture générale;« Fondé par Frédéric Courant, Pascal Léonard et une partie de l'équipe de C'est pas Sorcier, L'Esprit Sorcier est un média éducatif qui donne à chacun, petit ou grand, les clés pour mieux comprendre notre monde, et se forger une opinion sur les grands sujets de science et de société. Comme au temps de C'est pas Sorcier, notre but est de continuer à partager avec le plus grand nombre, et de manière gratuite, le goût de la science et de la découverte. Nouveau format, nouvelles rubriques, mais toujours le même esprit : l'Esprit Sorcier ! »;;;https://www.youtube.com/channel/UCH6rAZUDfVIoVSJjm3vlcnw;UCH6rAZUDfVIoVSJjm3vlcnw;L Esprit Sorcier Officiel;;yes;327;143757;286;40768;FR;2015-05-18T20:25:10.000Z;1610
51;338;Psychologie;Le PsyLab;https://www.youtube.com/channel/UC72lswiocu5Asjt6j9RWh7A;Psychologie-psychiatrie-psychanalyse-Médecine;« Le PsyLab c'est une équipe de psychiatres qui vous propose de découvrir le monde fascinant de la psychiatrie. Des émissions variées pour parler de concepts-clés en psychiatrie, et de la façon dont ils ont été illustrés au cinéma, dans les séries et les jeux vidéo. »;;;https://www.youtube.com/channel/UC72lswiocu5Asjt6j9RWh7A;UC72lswiocu5Asjt6j9RWh7A;Le PsyLab;;yes;271;127809;64;36694;not set;2014-02-27T00:45:17.000Z;2055
